OPTIMAL FLOW WITH TARGET RMS   1.30E+01     LMAX_U  25 LMAX_B  4
 20  10     7.62266E-08     -3.76464E-08     -2.72670E-08     -3.20651E-08
 20  11     1.89067E-07     -2.88019E-07     -6.84565E-09     -1.14985E-08
 20  12     1.39480E-07     -2.25039E-07      1.00360E-08      2.32562E-08
 20  13    -3.25984E-08     -5.24351E-08      1.41063E-08      3.82782E-08
 20  14    -1.67145E-07      5.08826E-08      1.37712E-08      2.91181E-08
 20  15    -1.88306E-07      6.61948E-08      1.43952E-08      1.29428E-08
 20  16    -1.34800E-07      4.49324E-08      1.38683E-08      3.02681E-09
 20  17    -7.12278E-08      2.29852E-08      1.03584E-08      2.27193E-10
 20  18    -2.91091E-08      9.52638E-09      5.63091E-09      2.14482E-10
 20  19    -9.09773E-09      3.04572E-09      2.12463E-09      3.04283E-10
 20  20    -1.93156E-09      6.29110E-10      4.89756E-10      1.45114E-10
 21   0     2.63378E-07      0.00000E+00      4.24005E-09      0.00000E+00
 21   1    -8.48639E-09     -6.03432E-09     -1.84764E-08     -1.32885E-09
 21   2    -3.39199E-07     -1.41918E-07     -6.48079E-09     -3.42705E-09
 21   3    -4.86844E-08     -1.78134E-08      1.76821E-08      3.40851E-09
 21   4     2.35321E-07      2.43828E-07      8.21600E-09      6.84475E-09
 21   5     1.01359E-07      1.20426E-07     -1.58536E-08     -4.04114E-09
 21   6    -8.06554E-08     -2.36331E-07     -1.17756E-08     -1.04035E-08
 21   7    -6.54677E-08     -2.53454E-07      1.12200E-08      2.40335E-09
 21   8    -2.79353E-08      7.27787E-08      1.58480E-08      1.43621E-08
 21   9    -5.36165E-08      2.65691E-07     -1.09487E-09      4.17536E-09
 21  10    -2.32198E-08      1.36172E-07     -1.34690E-08     -1.50797E-08
 21  11     8.21627E-08     -7.73683E-08     -9.46173E-09     -1.71948E-08
 21  12     1.33785E-07     -1.47117E-07     -1.42174E-10      1.22116E-10
 21  13     6.75235E-08     -8.70573E-08      3.97246E-09      1.74958E-08
 21  14    -4.39215E-08     -1.35709E-08      4.25019E-09      2.12122E-08
 21  15    -1.08306E-07      1.69572E-08      5.18010E-09      1.44246E-08
 21  16    -1.05748E-07      1.64738E-08      6.74258E-09      6.60620E-09
 21  17    -7.00198E-08      8.86105E-09      6.71455E-09      2.41641E-09
 21  18    -3.51886E-08      3.75763E-09      4.77518E-09      1.07431E-09
 21  19    -1.38764E-08      1.37270E-09      2.41421E-09      6.51342E-10
 21  20    -4.20393E-09      3.87228E-10      8.41724E-10      3.34997E-10
 21  21    -8.62372E-10      6.13397E-11      1.78568E-10      1.04685E-10
 22   0     1.05775E-07      0.00000E+00      6.74207E-09      0.00000E+00
 22   1     1.49461E-07      2.87020E-08     -4.26669E-09      1.49169E-10
 22   2    -1.23669E-07     -5.59639E-08     -9.52222E-09     -2.33370E-09
 22   3    -1.41775E-07     -9.22572E-08      3.59106E-09     -6.67626E-10
 22   4     5.78095E-08      7.05386E-08      9.56926E-09      4.28772E-09
 22   5     1.04502E-07      1.56009E-07     -2.01117E-09      1.77894E-09
 22   6     7.30302E-09     -1.57251E-08     -9.58856E-09     -5.62780E-09
 22   7    -2.88386E-08     -1.74416E-07     -1.00919E-09     -3.95178E-09
 22   8    -1.24276E-08     -8.51098E-08      8.33892E-09      5.80324E-09
 22   9    -3.37204E-08      9.69444E-08      5.02330E-09      7.80319E-09
 22  10    -5.08880E-08      1.33793E-07     -3.60454E-09     -2.31008E-09
 22  11     3.53257E-10      3.22341E-08     -5.91782E-09     -1.09750E-08
 22  12     7.19822E-08     -5.69240E-08     -2.37325E-09     -7.35503E-09
 22  13     8.11814E-08     -6.46308E-08      3.88796E-10      3.67327E-09
 22  14     2.45690E-08     -3.10050E-08      5.08535E-10      1.11159E-08
 22  15    -3.84688E-08     -6.35769E-09      5.79988E-10      1.10101E-08
 22  16    -6.47178E-08     -5.70776E-10      1.88548E-09      7.01045E-09
 22  17    -5.59618E-08     -1.98306E-09      3.13785E-09      3.47891E-09
 22  18    -3.44871E-08     -2.56012E-09      3.11036E-09      1.69390E-09
 22  19    -1.64955E-08     -1.70053E-09      2.07678E-09      9.47334E-10
 22  20    -6.26014E-09     -7.64348E-10      9.71233E-10      5.19547E-10
 22  21    -1.83065E-09     -2.58853E-10      3.11074E-10      2.20157E-10
 22  22    -3.61431E-10     -6.30426E-11      6.00412E-11      5.85002E-11
 23   0    -4.01452E-09      0.00000E+00      3.66068E-09      0.00000E+00
 23   1     1.16824E-07      2.40012E-08      2.23316E-09      5.27767E-10
 23   2     1.42857E-08      3.53318E-09     -5.03474E-09     -7.72087E-10
 23   3    -9.34228E-08     -6.55820E-08     -2.44744E-09     -1.59525E-09
 23   4    -3.04375E-08     -2.54229E-08      4.60928E-09      1.24502E-09
 23   5     4.92214E-08      8.32299E-08      2.96931E-09      2.70855E-09
 23   6     3.05350E-08      6.61639E-08     -3.75462E-09     -1.16816E-09
 23   7    -2.98708E-09     -5.68619E-08     -3.77911E-09     -3.93249E-09
 23   8     7.42805E-10     -9.51611E-08      2.00739E-09      8.55520E-11
 23   9    -7.41002E-09     -8.41431E-09      4.09945E-09      4.97434E-09
 23  10    -3.58289E-08      6.93798E-08      6.22833E-10      2.81189E-09
 23  11    -3.15157E-08      5.56665E-08     -2.38505E-09     -3.82362E-09
 23  12     1.52676E-08     -6.93914E-10     -1.83750E-09     -6.37985E-09
 23  13     5.23688E-08     -3.01273E-08     -3.29905E-10     -2.24523E-09
 23  14     4.29653E-08     -2.45471E-08     -2.59022E-10      3.64556E-09
 23  15     4.17902E-09     -1.14028E-08     -7.98710E-10      6.32066E-09
 23  16    -2.75079E-08     -6.42251E-09     -4.42321E-10      5.44469E-09
 23  17    -3.59386E-08     -6.79047E-09      6.56604E-10      3.39307E-09
 23  18    -2.79589E-08     -6.56005E-09      1.41530E-09      1.87172E-09
 23  19    -1.61044E-08     -4.58987E-09      1.36010E-09      1.07551E-09
 23  20    -7.32985E-09     -2.38649E-09      8.44255E-10      6.28868E-10
