OPTIMAL FLOW WITH TARGET RMS   1.30E+01     LMAX_U  25 LMAX_B  1
 22  10    -2.57492E-08      7.13605E-09      0.00000E+00      0.00000E+00
 22  11     0.00000E+00      0.00000E+00      1.04458E-10      3.40838E-10
 22  12     5.14043E-08     -1.72875E-08      0.00000E+00      0.00000E+00
 22  13     0.00000E+00      0.00000E+00      5.34700E-10      1.45822E-09
 22  14     3.29385E-08     -1.30985E-08      0.00000E+00      0.00000E+00
 22  15     0.00000E+00      0.00000E+00      3.13937E-10      7.31236E-10
 22  16     7.86043E-09     -3.62937E-09      0.00000E+00      0.00000E+00
 22  17     0.00000E+00      0.00000E+00      7.72514E-11      1.56080E-10
 22  18     8.98327E-10     -4.75278E-10      0.00000E+00      0.00000E+00
 22  19     0.00000E+00      0.00000E+00      8.93751E-12      1.58415E-11
 22  20     4.76745E-11     -2.86231E-11      0.00000E+00      0.00000E+00
 22  21     0.00000E+00      0.00000E+00      4.24850E-13      6.66137E-13
 22  22     8.04529E-13     -5.44255E-13      0.00000E+00      0.00000E+00
 23   0     0.00000E+00      0.00000E+00      0.00000E+00      0.00000E+00
 23   1     3.51733E-08     -9.51147E-10      0.00000E+00      0.00000E+00
 23   2     0.00000E+00      0.00000E+00      9.74944E-12      1.80135E-10
 23   3    -2.48368E-08      2.01883E-09      0.00000E+00      0.00000E+00
 23   4     0.00000E+00      0.00000E+00     -4.01923E-11     -3.70217E-10
 23   5     1.25943E-09     -1.71290E-10      0.00000E+00      0.00000E+00
 23   6     0.00000E+00      0.00000E+00      7.11677E-11      4.34881E-10
 23   7     3.10371E-08     -5.94479E-09      0.00000E+00      0.00000E+00
 23   8     0.00000E+00      0.00000E+00     -1.30539E-11     -5.94119E-11
 23   9    -4.30282E-08      1.06811E-08      0.00000E+00      0.00000E+00
 23  10     0.00000E+00      0.00000E+00     -1.92786E-10     -6.95634E-10
 23  11     1.29960E-10     -3.98294E-11      0.00000E+00      0.00000E+00
 23  12     0.00000E+00      0.00000E+00      1.46657E-10      4.36083E-10
 23  13     2.94752E-08     -1.08080E-08      0.00000E+00      0.00000E+00
 23  14     0.00000E+00      0.00000E+00      2.92581E-10      7.35746E-10
 23  15     1.47719E-08     -6.34193E-09      0.00000E+00      0.00000E+00
 23  16     0.00000E+00      0.00000E+00      1.41289E-10      3.06003E-10
 23  17     3.12311E-09     -1.54577E-09      0.00000E+00      0.00000E+00
 23  18     0.00000E+00      0.00000E+00      3.08918E-11      5.83888E-11
 23  19     3.28864E-10     -1.85540E-10      0.00000E+00      0.00000E+00
 23  20     0.00000E+00      0.00000E+00      3.27893E-12      5.46137E-12
 23  21     1.64135E-11     -1.04682E-11      0.00000E+00      0.00000E+00
 23  22     0.00000E+00      0.00000E+00      1.45645E-13      2.15295E-13
 23  23     2.63987E-13     -1.89182E-13      0.00000E+00      0.00000E+00
 24   0    -2.04810E-08      0.00000E+00      0.00000E+00      0.00000E+00
 24   1     0.00000E+00      0.00000E+00     -3.18500E-13     -1.17781E-11
 24   2     2.90333E-08     -1.57137E-09      0.00000E+00      0.00000E+00
 24   3     0.00000E+00      0.00000E+00      5.24986E-12      6.45868E-11
 24   4    -2.70354E-08      2.93508E-09      0.00000E+00      0.00000E+00
 24   5     0.00000E+00      0.00000E+00     -2.52501E-11     -1.85656E-10
 24   6     1.71298E-08     -2.80326E-09      0.00000E+00      0.00000E+00
 24   7     0.00000E+00      0.00000E+00      6.08967E-11      3.17935E-10
 24   8     4.25412E-09     -9.34707E-10      0.00000E+00      0.00000E+00
 24   9     0.00000E+00      0.00000E+00     -5.41442E-11     -2.18117E-10
 24  10    -2.28777E-08      6.34025E-09      0.00000E+00      0.00000E+00
 24  11     0.00000E+00      0.00000E+00     -8.17995E-11     -2.66904E-10
 24  12     6.91211E-09     -2.32457E-09      0.00000E+00      0.00000E+00
 24  13     0.00000E+00      0.00000E+00      1.21972E-10      3.32638E-10
 24  14     1.56461E-08     -6.22193E-09      0.00000E+00      0.00000E+00
 24  15     0.00000E+00      0.00000E+00      1.51722E-10      3.53398E-10
 24  16     6.44883E-09     -2.97759E-09      0.00000E+00      0.00000E+00
 24  17     0.00000E+00      0.00000E+00      6.20413E-11      1.25349E-10
 24  18     1.22358E-09     -6.47362E-10      0.00000E+00      0.00000E+00
 24  19     0.00000E+00      0.00000E+00      1.21870E-11      2.16011E-11
 24  20     1.19430E-10     -7.17040E-11      0.00000E+00      0.00000E+00
 24  21     0.00000E+00      0.00000E+00      1.19410E-12      1.87227E-12
 24  22     5.62481E-12     -3.80513E-12      0.00000E+00      0.00000E+00
