OPTIMAL FLOW WITH TARGET RMS   1.30E+01     LMAX_U  25 LMAX_B  1
 23  17     8.06519E-18     -1.34674E-17     -1.27392E-35      1.63161E-36
 23  18     1.38577E-34      4.87195E-34      6.90594E-19      1.28247E-19
 23  19     8.84933E-18     -8.04000E-18      4.05369E-35      1.02786E-35
 23  20     1.56445E-34      2.02156E-34      1.07485E-18      4.25827E-19
 23  21    -8.78669E-19     -1.30213E-17      1.76021E-35     -2.18687E-36
 23  22     3.26585E-37      8.28065E-36      3.30930E-19      9.93218E-20
 23  23     2.17733E-18     -1.85262E-18      8.25140E-36     -4.75983E-36
 24   0    -5.94486E-15      0.00000E+00      0.00000E+00      0.00000E+00
 24   1     0.00000E+00     -2.01968E-35     -3.98786E-23      3.58445E-21
 24   2     4.32922E-18     -1.72086E-19     -7.88939E-38     -6.31151E-37
 24   3     4.03937E-34      0.00000E+00      3.05140E-21      1.56456E-20
 24   4     4.33587E-18     -8.29128E-19     -2.36682E-37     -2.84018E-36
 24   5    -5.65511E-34      0.00000E+00      6.25305E-21      4.71443E-20
 24   6     7.60981E-18     -1.64997E-18      4.95552E-37     -9.09252E-36
 24   7     3.72695E-34      1.02444E-34      1.37856E-20      1.23793E-19
 24   8     8.16140E-18     -2.87311E-18      2.24878E-36     -2.22752E-36
 24   9    -3.69507E-35      2.61915E-35      7.67620E-20      8.70753E-20
 24  10     1.06108E-17     -3.84159E-18      7.10550E-37      6.20182E-37
 24  11     3.43485E-36     -6.43417E-34      1.41878E-19      1.71905E-19
 24  12     8.99236E-18     -7.42832E-18      1.74156E-36     -1.83414E-35
 24  13     2.56196E-34      7.43802E-35      1.08353E-19      2.53443E-19
 24  14     9.03879E-18     -4.14784E-18     -1.39570E-36      2.25378E-36
 24  15     1.48974E-34     -4.89642E-34      3.05877E-19      5.18600E-19
 24  16     1.41662E-17     -1.31565E-17      1.63483E-35      3.09324E-35
 24  17    -1.11507E-34      1.09733E-33      5.45512E-19      3.32714E-19
 24  18     2.73451E-18     -1.40693E-17      2.31152E-35      5.42864E-36
 24  19    -6.88959E-35     -4.42754E-35      4.30459E-19      4.88448E-19
 24  20     6.78800E-18     -1.70968E-17      3.09861E-35     -7.51455E-36
 24  21     7.92094E-36      1.18376E-34      1.05783E-18     -7.33686E-20
 24  22     1.17747E-18     -3.92053E-18     -9.82643E-36      1.37067E-36
 24  23     9.35265E-37     -5.18961E-35      4.85333E-19      5.67200E-19
 24  24    -5.45163E-19     -2.44609E-18      7.33052E-37     -6.06272E-37
 25   0     2.18472E-19      0.00000E+00      0.00000E+00      0.00000E+00
 25   1     3.73972E-19     -1.35261E-19      0.00000E+00      0.00000E+00
 25   2     0.00000E+00     -1.94042E-35      1.13985E-21      5.02265E-21
 25   3     3.32932E-18     -4.86248E-19     -3.78988E-37     -1.21276E-36
 25   4     4.07488E-34      3.39573E-35      4.98496E-21      2.38467E-20
 25   5     6.15389E-18     -6.15631E-19     -7.39026E-37     -2.12233E-36
 25   6     8.21039E-34     -1.06117E-34      1.43590E-20      6.59148E-20
 25   7     9.74829E-18     -8.67597E-19      2.30946E-38      8.07244E-36
 25   8    -4.67917E-34      7.15055E-35      3.64331E-20      1.05726E-19
 25   9     5.51852E-18     -4.63956E-18      1.20636E-37     -2.01237E-36
 25  10     3.05589E-34     -5.40339E-34      6.06321E-20      1.67493E-19
 25  11     7.94933E-18     -6.69073E-18     -3.25589E-36      5.37947E-36
 25  12    -1.22575E-33     -4.70740E-35      1.49617E-19      1.82734E-19
 25  13     9.60946E-18     -4.10851E-18     -2.24925E-36      8.89730E-37
 25  14    -1.29701E-34     -6.70389E-35      1.13162E-19      2.40773E-19
 25  15     1.63783E-17     -9.62488E-18      6.69354E-36     -4.47144E-36
 25  16     4.25330E-35      9.03979E-34      4.20459E-19      4.53492E-19
 25  17     8.54770E-18     -1.40565E-17     -8.24440E-36      6.71923E-36
 25  18     6.87613E-35      2.87887E-35      5.64783E-19      1.15443E-19
 25  19     1.00499E-17     -8.96593E-18     -5.39479E-36      9.50752E-36
 25  20     2.43774E-34     -5.69015E-34      9.06966E-19      3.66035E-19
 25  21    -1.18966E-18     -1.72197E-17     -1.63106E-35      2.89137E-37
 25  22    -1.61923E-35     -4.39744E-35      3.07234E-19      8.83888E-20
 25  23     6.80162E-18     -5.73766E-18     -1.34944E-35      1.43323E-36
 25  24    -1.62948E-35      6.15890E-35      6.29225E-19     -1.43363E-19
 25  25     3.15847E-18     -3.57731E-18     -1.04876E-39      8.80861E-37
