OPTIMAL FLOW WITH TARGET RMS   1.30E+01     LMAX_U  25 LMAX_B  4
 23  16    -8.75045E-18      7.36408E-18      1.69026E-19      1.62593E-19
 23  17     9.61967E-18     -6.93206E-18     -1.50258E-18     -1.25698E-18
 23  18    -4.40469E-18      3.35744E-18      8.04251E-19      5.85911E-19
 23  19     8.19202E-18     -9.40326E-18     -2.11463E-18     -1.51055E-18
 23  20     4.92888E-18     -3.03233E-18      1.27593E-18      5.97137E-19
 23  21     4.33033E-20     -3.63241E-18     -9.68431E-19     -7.40955E-19
 23  22     7.96250E-18     -1.01511E-17      1.27369E-18      1.12089E-18
 23  23    -2.45423E-18      5.25416E-18      2.04044E-18      5.89017E-19
 24   0    -7.61857E-16      0.00000E+00     -4.16445E-17      0.00000E+00
 24   1    -4.70516E-16     -3.28783E-16      3.29627E-17      7.06739E-17
 24   2    -8.27755E-17      5.35656E-17     -7.09142E-18      4.58561E-17
 24   3    -9.43174E-18     -1.53669E-17      1.75722E-17     -8.82718E-18
 24   4    -4.10107E-18      2.77579E-18     -4.62156E-19      1.03858E-18
 24   5    -7.87634E-19     -2.18907E-20      1.05898E-18     -3.56592E-19
 24   6     1.63772E-18     -3.29258E-19      6.14609E-21      1.47722E-19
 24   7    -2.14739E-18      5.09985E-19     -3.09040E-20     -1.32638E-19
 24   8     2.56481E-18     -7.08365E-19      1.58215E-20      1.54111E-19
 24   9    -4.04321E-18      1.18519E-18     -2.50693E-20     -1.50328E-19
 24  10     3.01263E-18     -1.78678E-18      5.31039E-22      2.40122E-20
 24  11    -5.88010E-18      2.42235E-18     -7.44960E-20     -2.11925E-19
 24  12     3.60664E-18     -3.70217E-18      1.09436E-20     -2.20648E-19
 24  13    -7.12061E-18      4.86869E-18     -7.25208E-20     -2.00633E-19
 24  14     5.70424E-18     -4.21685E-18     -3.49327E-19     -5.65951E-19
 24  15    -9.65549E-18      5.13602E-18      3.57990E-20     -1.06748E-20
 24  16     6.37679E-18     -3.87020E-18     -9.30007E-19     -1.18255E-18
 24  17    -5.41321E-18      6.42802E-18      1.63081E-19      3.45345E-19
 24  18     5.68386E-18     -7.95624E-18     -1.45348E-18     -1.37878E-18
 24  19    -2.81166E-18      4.59987E-18      8.57244E-19      3.22311E-19
 24  20     4.07335E-18     -8.70380E-18     -2.32055E-18     -8.92383E-19
 24  21     1.40300E-18     -3.86440E-18      1.44285E-18      6.86821E-19
 24  22     5.74132E-18      1.92217E-18     -1.14140E-18     -1.13412E-18
 24  23     4.39220E-18     -1.32611E-17      2.00228E-18      1.03692E-18
 24  24    -1.29970E-18      7.54088E-18      2.03986E-18      9.61472E-19
 25   0     2.07375E-16      0.00000E+00     -3.64177E-18      0.00000E+00
 25   1     2.28086E-16     -1.14891E-16      1.44617E-17      8.87413E-18
 25   2    -6.65804E-16     -3.95558E-17     -1.15264E-19      4.08906E-18
 25   3     4.40707E-18      8.40794E-19      9.71675E-18     -5.57276E-18
 25   4    -1.81197E-17     -7.77389E-18     -2.12831E-19     -4.25617E-19
 25   5     1.42713E-18      1.63648E-18      6.87108E-21      1.00844E-19
