OPTIMAL FLOW WITH TARGET RMS   1.30E+01     LMAX_U  25 LMAX_B  1
 24  17     2.16477E-09     -1.07145E-09      0.00000E+00      0.00000E+00
 24  18     8.66048E-10     -4.58201E-10      0.00000E+00      0.00000E+00
 24  19     2.94081E-10     -1.65916E-10      0.00000E+00      0.00000E+00
 24  20     8.45321E-11     -5.07518E-11      0.00000E+00      0.00000E+00
 24  21     2.03217E-11     -1.29608E-11      0.00000E+00      0.00000E+00
 24  22     3.98122E-12     -2.69326E-12      0.00000E+00      0.00000E+00
 24  23     6.02219E-13     -4.31570E-13      0.00000E+00      0.00000E+00
 24  24     6.11499E-14     -4.63734E-14      0.00000E+00      0.00000E+00
 25   0    -7.21947E-09      0.00000E+00      0.00000E+00      0.00000E+00
 25   1    -5.72553E-09      1.54828E-10      0.00000E+00      0.00000E+00
 25   2     9.49935E-09     -5.14134E-10      0.00000E+00      0.00000E+00
 25   3     7.64940E-09     -6.21772E-10      0.00000E+00      0.00000E+00
 25   4    -6.77405E-09      7.35419E-10      0.00000E+00      0.00000E+00
 25   5    -1.02419E-08      1.39296E-09      0.00000E+00      0.00000E+00
 25   6     9.61319E-10     -1.57319E-10      0.00000E+00      0.00000E+00
 25   7     1.02124E-08     -1.95606E-09      0.00000E+00      0.00000E+00
 25   8     6.77076E-09     -1.48766E-09      0.00000E+00      0.00000E+00
 25   9    -3.43782E-09      8.53385E-10      0.00000E+00      0.00000E+00
 25  10    -9.31398E-09      2.58125E-09      0.00000E+00      0.00000E+00
 25  11    -7.03144E-09      2.15496E-09      0.00000E+00      0.00000E+00
 25  12    -5.71537E-10      1.92210E-10      0.00000E+00      0.00000E+00
 25  13     4.69754E-09     -1.72250E-09      0.00000E+00      0.00000E+00
 25  14     6.48991E-09     -2.58081E-09      0.00000E+00      0.00000E+00
 25  15     5.56038E-09     -2.38720E-09      0.00000E+00      0.00000E+00
 25  16     3.64154E-09     -1.68140E-09      0.00000E+00      0.00000E+00
 25  17     1.94764E-09     -9.63979E-10      0.00000E+00      0.00000E+00
 25  18     8.75525E-10     -4.63214E-10      0.00000E+00      0.00000E+00
 25  19     3.35087E-10     -1.89051E-10      0.00000E+00      0.00000E+00
 25  20     1.09564E-10     -6.57804E-11      0.00000E+00      0.00000E+00
 25  21     3.04737E-11     -1.94356E-11      0.00000E+00      0.00000E+00
 25  22     7.11603E-12     -4.81393E-12      0.00000E+00      0.00000E+00
 25  23     1.35842E-12     -9.73500E-13      0.00000E+00      0.00000E+00
 25  24     2.00753E-13     -1.52242E-13      0.00000E+00      0.00000E+00
 25  25     1.99623E-14     -1.60048E-14      0.00000E+00      0.00000E+00
