OPTIMAL FLOW WITH TARGET RMS   1.30E+01     LMAX_U  25 LMAX_B  1
 20  10     6.76438E-20      1.67259E-20     -3.55173E-20     -1.14512E-19
 20  11    -4.98106E-18      1.53144E-18     -3.86523E-23      2.88375E-21
 20  12    -1.11067E-20      5.14983E-20     -2.65634E-20     -1.34891E-19
 20  13    -4.42275E-18      3.19412E-18      2.65571E-21      6.22446E-21
 20  14    -3.54978E-21     -8.65272E-21     -1.99575E-19     -3.32501E-19
 20  15    -5.10614E-18      4.30961E-18      4.72844E-21     -4.98990E-21
 20  16    -1.76902E-20      4.47267E-21     -1.48264E-19     -3.41677E-19
 20  17    -8.29810E-18      5.28187E-18     -7.60735E-21      1.52006E-21
 20  18    -3.27529E-20     -7.37601E-20     -7.16873E-19     -7.59545E-19
 20  19    -5.39185E-18      1.01510E-17      1.66011E-21      1.47668E-21
 20  20     7.84330E-21      1.38224E-20     -1.03892E-18     -3.00579E-20
 21   0     2.34850E-19      0.00000E+00     -2.83433E-30      0.00000E+00
 21   1    -4.38943E-19      3.05066E-19      1.75112E-18     -1.75253E-18
 21   2    -2.33544E-19      2.56177E-20     -9.54256E-22     -1.29601E-21
 21   3    -9.47559E-20      6.33042E-21      9.65884E-22     -1.42694E-21
 21   4    -5.71559E-19     -2.27153E-20      3.42979E-22      5.40892E-22
 21   5    -1.03512E-19      4.54338E-21      1.68999E-21     -7.64207E-21
 21   6    -1.13197E-18      3.57141E-19      8.21881E-22      1.38092E-21
 21   7     5.65919E-20      3.90785E-20     -1.56853E-21     -1.95080E-20
 21   8    -2.16235E-18      4.07317E-19      2.17299E-21     -2.42748E-22
 21   9     1.81195E-20      2.19518E-20     -1.02352E-20     -6.33031E-20
 21  10    -3.94319E-18      1.18407E-18     -6.89614E-23     -3.31352E-21
 21  11    -3.03240E-20      2.96491E-20     -3.88324E-20     -1.21183E-19
 21  12    -3.59409E-18      6.77789E-19     -2.44649E-21      4.11030E-21
 21  13    -4.14583E-20      3.07704E-21     -1.04197E-19     -1.43486E-19
 21  14    -6.76203E-18      4.02559E-18      4.57759E-22      3.75993E-21
 21  15     5.09425E-20     -2.39068E-20     -1.77110E-19     -2.13408E-19
 21  16    -5.31246E-18      2.25663E-18     -3.39416E-21     -4.15806E-21
 21  17    -5.82826E-20      2.77407E-20     -3.02958E-19     -4.68592E-19
 21  18    -8.34765E-18      7.86289E-18      5.05808E-21     -1.96108E-21
 21  19    -2.54261E-20     -4.12538E-20     -8.78374E-19     -4.69094E-19
 21  20    -2.40905E-19      5.98075E-18      2.48218E-21      7.18786E-21
 21  21    -5.08292E-21      1.93750E-20     -9.65565E-19     -1.86178E-18
 22   0    -7.76098E-20      0.00000E+00      1.12608E-32      0.00000E+00
 22   1    -4.20657E-16     -4.21226E-16     -1.19293E-21      1.66454E-21
 22   2    -7.34244E-20      8.47190E-20      6.40512E-22     -3.34675E-22
 22   3    -1.91298E-19     -1.11949E-19     -3.53210E-22     -6.52129E-22
